1536134400000,0.10540000,0.10550000,0.09250000,0.09415000,73180707.90000000,1536148799999,7184067.02505700,15844,34939553.10000000,3438748.23781600,0
1536148800000,0.09415000,0.09550000,0.09158000,0.09270000,37768238.10000000,1536163199999,3542548.91633400,10017,19379079.40000000,1817821.21922100,0
1536163200000,0.09277000,0.09328000,0.08745000,0.08945000,45183190.40000000,1536177599999,4048663.92076100,11011,20164886.00000000,1806899.72152600,0
1536177600000,0.08942000,0.09185000,0.08561000,0.08637000,39604812.30000000,1536191999999,3543257.91806700,8421,19616285.10000000,1760614.27495400,0
1536192000000,0.08637000,0.08725000,0.08085000,0.08509000,56681062.00000000,1536206399999,4798289.01243000,13976,27789220.15000000,2352607.24841700,0
1536206400000,0.08508000,0.08583000,0.08213000,0.08345000,29460381.60000000,1536220799999,2471040.94324200,7136,15461686.20000000,1297519.58333900,0
1536220800000,0.08343000,0.08477000,0.08137000,0.08399000,25922659.50000000,1536235199999,2163606.73178600,6295,13186610.50000000,1101333.66143300,0
1536235200000,0.08416000,0.08709000,0.08330000,0.08490000,28339760.90000000,1536249599999,2418156.12438500,6311,16231096.80000000,1384495.48407800,0
1536249600000,0.08493000,0.08710000,0.08385000,0.08683000,23121728.90000000,1536263999999,1973398.87988100,5364,11885755.20000000,1015564.69226900,0
1536264000000,0.08677000,0.08877000,0.08549000,0.08840000,19933203.40000000,1536278399999,1732890.84209500,4471,11606835.10000000,1007757.14481200,0
1536278400000,0.08835000,0.08946000,0.08676000,0.08774000,24311373.70000000,1536292799999,2141334.78045100,4976,11955044.90000000,1052191.12748100,0
1536292800000,0.08773000,0.08800000,0.08561000,0.08591000,24435615.40000000,1536307199999,2122613.27408600,4647,13100268.80000000,1137563.51855100,0
1536307200000,0.08591000,0.08608000,0.08130000,0.08304000,34533421.40000000,1536321599999,2885678.82725400,7154,18721127.50000000,1562319.27221500,0
1536321600000,0.08305000,0.08505000,0.08220000,0.08298000,20246931.10000000,1536335999999,1700034.37325400,5060,10400615.90000000,874422.74126100,0
1536336000000,0.08295000,0.08474000,0.08217000,0.08339000,17020094.40000000,1536350399999,1422095.46663100,4301,9783105.30000000,817379.63250600,0
1536350400000,0.08336000,0.08382000,0.08241000,0.08287000,14701628.30000000,1536364799999,1223042.24104400,3475,8550867.90000000,712061.16926500,0
1536364800000,0.08285000,0.08430000,0.08281000,0.08351000,13803221.90000000,1536379199999,1156037.25189500,3021,7963144.90000000,667219.90333400,0
1536379200000,0.08358000,0.08375000,0.08319000,0.08365000,13191868.10000000,1536393599999,1101334.51386700,2730,9155810.90000000,764571.09490400,0
1536393600000,0.08360000,0.08440000,0.08340000,0.08372000,16244531.00000000,1536407999999,1365218.52327700,3484,9815312.70000000,824941.76938400,0
1536408000000,0.08371000,0.08387000,0.08228000,0.08288000,17102052.80000000,1536422399999,1417466.65239900,4208,9349265.00000000,775187.71110900,0
1536422400000,0.08289000,0.08313000,0.07716000,0.07783000,47415174.90000000,1536436799999,3768066.75049700,9536,22293148.60000000,1770353.10780900,0
1536436800000,0.07782000,0.07825000,0.07654000,0.07749000,24176325.40000000,1536451199999,1870836.76202300,6147,11586123.20000000,897088.02453900,0
1536451200000,0.07737000,0.07773000,0.07353000,0.07435000,28966234.70000000,1536465599999,2190674.64831100,6462,12405482.80000000,938426.96591100,0
1536465600000,0.07440000,0.07607000,0.07438000,0.07511000,18797921.30000000,1536479999999,1414606.94347300,4249,10350685.20000000,778782.60938800,0
1536480000000,0.07512000,0.07900000,0.07486000,0.07879000,32310610.60000000,1536494399999,2509616.25236600,7021,18923561.20000000,1468393.98953400,0
1536494400000,0.07879000,0.08097000,0.07796000,0.07832000,31071329.90000000,1536508799999,2465913.00371700,6613,18351187.80000000,1455781.31904900,0
1536508800000,0.07832000,0.07930000,0.07730000,0.07924000,20711912.00000000,1536523199999,1622016.26520700,4496,10174621.30000000,797489.61376900,0
1536523200000,0.07926000,0.07975000,0.07550000,0.07601000,28845116.50000000,1536537599999,2231417.04700400,6010,15750085.90000000,1219241.40120000,0
1536537600000,0.07592000,0.07867000,0.07585000,0.07690000,19953228.90000000,1536551999999,1535818.99888400,4111,10671639.70000000,821058.44080200,0
1536552000000,0.07690000,0.07706000,0.07548000,0.07663000,21029070.30000000,1536566399999,1606866.46886200,3874,11509815.20000000,880033.68085500,0
1536566400000,0.07668000,0.07674000,0.06660000,0.07504000,41559085.40000000,1536580799999,3080215.03074300,7082,19859387.30000000,1485128.41847700,0
1536580800000,0.07499000,0.07533000,0.07316000,0.07369000,29495045.10000000,1536595199999,2186761.55917900,5957,16706212.50000000,1238506.20176600,0
1536595200000,0.07371000,0.07384000,0.07134000,0.07281000,37583145.10000000,1536609599999,2719401.34879000,6647,20344173.20000000,1472757.48037200,0
1536609600000,0.07285000,0.07520000,0.07224000,0.07343000,23568851.90000000,1536623999999,1725414.52955900,5169,13835801.60000000,1012223.39100000,0
1536624000000,0.07345000,0.07475000,0.07305000,0.07370000,22110817.80000000,1536638399999,1637174.07312000,4246,10759410.30000000,796917.45897700,0
1536638400000,0.07373000,0.07388000,0.07176000,0.07195000,20266701.40000000,1536652799999,1474955.92091000,4382,12169527.40000000,885950.50003300,0
1536652800000,0.07193000,0.07233000,0.07016000,0.07052000,24528582.30000000,1536667199999,1753834.09443400,4856,14459457.10000000,1033526.82898800,0
1536667200000,0.07053000,0.07076000,0.06690000,0.06784000,46153496.10000000,1536681599999,3181143.25577400,8939,22980275.30000000,1584686.03799500,0
1536681600000,0.06787000,0.06842000,0.06574000,0.06801000,36605372.60000000,1536695999999,2468073.42830800,7159,18434351.50000000,1242722.46016800,0
1536696000000,0.06810000,0.07030000,0.06724000,0.07010000,32307701.70000000,1536710399999,2234169.73251500,6043,17054419.80000000,1180668.89930600,0
1536710400000,0.06999000,0.07036000,0.06415000,0.06509000,31299888.40000000,1536724799999,2098164.21387700,6780,15865253.00000000,1065333.40610100,0
1536724800000,0.06508000,0.06573000,0.06200000,0.06265000,43890730.00000000,1536739199999,2809131.73091300,8154,21754586.40000000,1393364.08160200,0
1536739200000,0.06270000,0.06312000,0.06089000,0.06148000,57469755.60000000,1536753599999,3550209.37870500,10007,28992467.00000000,1791043.43750600,0
1536753600000,0.06148000,0.06341000,0.06146000,0.06244000,43609452.50000000,1536767999999,2729863.96611400,8282,21299026.00000000,1333405.90415800,0
1536768000000,0.06249000,0.06596000,0.06239000,0.06477000,56737967.60000000,1536782399999,3643627.29301800,8834,28517725.50000000,1832049.73132000,0
1536782400000,0.06476000,0.06659000,0.06317000,0.06627000,50599846.60000000,1536796799999,3281361.16244300,8777,24946324.00000000,1617256.96015800,0
1536796800000,0.06628000,0.06923000,0.06618000,0.06690000,65672867.80000000,1536811199999,4445355.93790100,9822,31751907.40000000,2146858.72346000,0
1536811200000,0.06687000,0.06735000,0.06497000,0.06553000,36029912.30000000,1536825599999,2380714.47023000,6858,17085166.60000000,1128753.85535500,0
1536825600000,0.06554000,0.06796000,0.06554000,0.06786000,38624997.60000000,1536839999999,2590089.44191600,7459,20758700.60000000,1392480.79095400,0
1536840000000,0.06785000,0.07071000,0.06580000,0.06841000,69535257.30000000,1536854399999,4781390.90346700,11808,36833906.30000000,2532070.29537900,0
1536854400000,0.06846000,0.07181000,0.06725000,0.06806000,66118834.10000000,1536868799999,4594793.18475600,12378,34891460.40000000,2428929.43946300,0
1536868800000,0.06808000,0.07085000,0.06664000,0.06951000,41819612.40000000,1536883199999,2888668.79386800,7631,20778634.80000000,1436436.39930300,0
1536883200000,0.06957000,0.07077000,0.06761000,0.06939000,43395091.60000000,1536897599999,3008614.64133300,8196,23808726.90000000,1649777.64981700,0
1536897600000,0.06944000,0.07065000,0.06911000,0.06946000,32737129.00000000,1536911999999,2288500.68799900,6299,18245285.10000000,1275686.82084000,0
1536912000000,0.06943000,0.06950000,0.06541000,0.06668000,61834619.60000000,1536926399999,4133297.72096800,10468,26635599.90000000,1777599.12876700,0
1536926400000,0.06661000,0.06762000,0.06566000,0.06752000,30275113.40000000,1536940799999,2010612.16811900,5776,16678846.40000000,1108495.40955200,0
1536940800000,0.06746000,0.06969000,0.06735000,0.06935000,39179608.30000000,1536955199999,2678239.66138600,6865,20363550.70000000,1393243.49913000,0
1536955200000,0.06935000,0.06984000,0.06749000,0.06749000,26800092.70000000,1536969599999,1848031.13461000,5378,13334446.20000000,920173.95336400,0
1536969600000,0.06743000,0.06885000,0.06732000,0.06808000,20538006.00000000,1536983999999,1397530.34303300,3800,11885273.00000000,808797.91636900,0
1536984000000,0.06807000,0.06845000,0.06742000,0.06799000,16502698.20000000,1536998399999,1120541.20288200,3559,10369914.80000000,704432.92053600,0
1536998400000,0.06795000,0.07014000,0.06772000,0.06921000,30425001.80000000,1537012799999,2105612.72087400,5814,16849242.20000000,1166056.43800900,0
1537012800000,0.06921000,0.07068000,0.06900000,0.06965000,38306446.60000000,1537027199999,2677461.62166900,6816,20043869.40000000,1401595.21156400,0
1537027200000,0.06967000,0.07050000,0.06911000,0.06974000,25357374.10000000,1537041599999,1771065.56289700,4946,14242750.90000000,995014.23699000,0
1537041600000,0.06972000,0.06990000,0.06824000,0.06895000,23090300.40000000,1537055999999,1597956.80609800,4197,11869611.40000000,822127.97666900,0
1537056000000,0.06889000,0.06939000,0.06770000,0.06803000,23392296.90000000,1537070399999,1601807.69560000,4187,13119277.80000000,898120.43962100,0
1537070400000,0.06806000,0.06810000,0.06568000,0.06705000,34776560.40000000,1537084799999,2323008.19500400,6417,17939843.50000000,1198029.09570400,0
1537084800000,0.06703000,0.06870000,0.06666000,0.06834000,22194617.50000000,1537099199999,1508898.10382700,4498,11436035.10000000,778695.86469400,0
1537099200000,0.06834000,0.06854000,0.06711000,0.06806000,18926130.20000000,1537113599999,1283474.66842200,3677,10877913.70000000,737933.78836900,0
1537113600000,0.06806000,0.07000000,0.06793000,0.06975000,22129431.40000000,1537127999999,1525671.76693900,5022,12577286.00000000,867622.29339000,0
1537128000000,0.06962000,0.07000000,0.06851000,0.06988000,20449312.90000000,1537142399999,1419562.42126100,4184,12477702.20000000,866836.60862500,0
1537142400000,0.06988000,0.07023000,0.06913000,0.06976000,26615728.00000000,1537156799999,1856963.16479200,5279,14248372.50000000,994934.73270900,0
1537156800000,0.06976000,0.06985000,0.06823000,0.06867000,22994971.50000000,1537171199999,1583492.88334600,4465,13464538.20000000,927252.07262200,0
1537171200000,0.06867000,0.06956000,0.06770000,0.06870000,22805549.70000000,1537185599999,1569088.06143500,4120,11990884.00000000,825149.94423100,0
1537185600000,0.06866000,0.06903000,0.06387000,0.06489000,63064893.30000000,1537199999999,4184004.30437000,10340,31347568.40000000,2083640.14776000,0
1537200000000,0.06489000,0.06577000,0.06433000,0.06466000,29737299.40000000,1537214399999,1938014.75012700,5593,17047670.00000000,1111735.30160600,0
1537214400000,0.06470000,0.06482000,0.06256000,0.06347000,38079129.80000000,1537228799999,2414779.50896600,6641,18348950.80000000,1163173.70183100,0
1537228800000,0.06332000,0.06343000,0.06193000,0.06206000,28451258.20000000,1537243199999,1781723.37962700,5392,14564887.50000000,912722.54798800,0
1537243200000,0.06210000,0.06376000,0.06206000,0.06360000,21910524.00000000,1537257599999,1383572.94240700,4056,12134501.90000000,766177.20990700,0
1537257600000,0.06360000,0.06730000,0.06281000,0.06706000,40421317.70000000,1537271999999,2626299.51617700,7187,23697427.90000000,1539702.56052700,0
1537272000000,0.06706000,0.07000000,0.06550000,0.06960000,79322871.40000000,1537286399999,5379225.42551300,12391,38506135.50000000,2614447.81262600,0
1537286400000,0.06960000,0.07012000,0.06720000,0.06754000,41942636.70000000,1537300799999,2875558.47854800,7096,23113044.80000000,1586501.88042400,0
1537300800000,0.06753000,0.06950000,0.06720000,0.06900000,24797541.50000000,1537315199999,1697746.80793700,5060,13051689.80000000,893577.15900600,0
1537315200000,0.06892000,0.06967000,0.06755000,0.06942000,25664060.20000000,1537329599999,1764990.79139200,4940,14132819.10000000,971748.87584300,0
1537329600000,0.06938000,0.07390000,0.06872000,0.07353000,40494734.70000000,1537343999999,2850696.50950200,7203,23959215.60000000,1684676.01505900,0
1537344000000,0.07353000,0.07441000,0.06817000,0.06900000,94834384.40000000,1537358399999,6802777.83515000,12443,40328928.80000000,2894025.78653300,0
1537358400000,0.06899000,0.07161000,0.06806000,0.07080000,50688158.90000000,1537372799999,3543361.00975800,8475,26051016.70000000,1820885.18109700,0
1537372800000,0.07080000,0.07243000,0.06622000,0.07082000,106144394.00000000,1537387199999,7390983.89798600,14326,53040768.60000000,3696586.28076900,0
1537387200000,0.07090000,0.07306000,0.07070000,0.07218000,48132806.90000000,1537401599999,3466282.32714700,8433,25709305.60000000,1851573.95244000,0
1537401600000,0.07218000,0.07367000,0.07151000,0.07243000,38140902.70000000,1537415999999,2765313.52532700,6560,17688271.60000000,1281117.90314800,0
1537416000000,0.07246000,0.07249000,0.07111000,0.07226000,20005782.70000000,1537430399999,1438180.94343600,4292,10769351.80000000,774271.89859500,0
1537430400000,0.07228000,0.07481000,0.07122000,0.07405000,41171530.70000000,1537444799999,2999595.51217300,7303,22396372.70000000,1632455.86763500,0
1537444800000,0.07426000,0.07642000,0.07330000,0.07506000,63119239.60000000,1537459199999,4719062.61837100,10214,29864756.20000000,2231363.43733200,0
1537459200000,0.07506000,0.07515000,0.07362000,0.07480000,32683099.20000000,1537473599999,2432694.92129600,5345,17949445.10000000,1335800.39362500,0
1537473600000,0.07483000,0.08389000,0.07258000,0.08089000,135717547.70000000,1537487999999,10598546.20759800,19017,69928446.50000000,5453360.19867300,0
1537488000000,0.08086000,0.08659000,0.08065000,0.08298000,83957546.90000000,1537502399999,6984088.03818400,14798,43828069.10000000,3643129.87827700,0
1537502400000,0.08303000,0.08536000,0.08159000,0.08499000,62549657.40000000,1537516799999,5220698.52158200,9483,33005811.10000000,2760889.14134600,0
1537516800000,0.08500000,0.08770000,0.08281000,0.08672000,90504124.10000000,1537531199999,7695158.81881600,13976,45710740.00000000,3887477.69514600,0
1537531200000,0.08682000,0.09035000,0.08110000,0.08260000,149163804.70000000,1537545599999,12932532.79568000,22695,70592678.10000000,6112800.23439800,0
1537545600000,0.08268000,0.08886000,0.08267000,0.08731000,85739336.00000000,1537559999999,7333334.42319300,13771,44319783.40000000,3789508.64141300,0
1537560000000,0.08731000,0.08983000,0.08352000,0.08773000,79727356.90000000,1537574399999,6981081.47464700,14115,42557749.60000000,3728808.19172600,0
1537574400000,0.08767000,0.08913000,0.08116000,0.08287000,74054153.30000000,1537588799999,6277426.11219800,12868,33710676.40000000,2854436.70475000,0
1537588800000,0.08282000,0.08535000,0.08205000,0.08333000,34355551.30000000,1537603199999,2873062.26059400,6616,17476860.50000000,1460661.07288500,0
1537603200000,0.08326000,0.08392000,0.07920000,0.08130000,58629585.80000000,1537617599999,4787431.85718200,9211,27617393.10000000,2256725.34380000,0
1537617600000,0.08137000,0.08327000,0.08111000,0.08207000,26113544.80000000,1537631999999,2147230.37601500,4657,13798095.50000000,1135492.85410200,0
1537632000000,0.08231000,0.08390000,0.08132000,0.08319000,24415659.90000000,1537646399999,2020519.51214400,3682,10982251.30000000,909326.98441400,0
1537646400000,0.08322000,0.08374000,0.08264000,0.08338000,9759202.50000000,1537660799999,812795.40322000,2029,5042657.90000000,420108.77652800,0
1537660800000,0.08331000,0.08700000,0.08281000,0.08554000,47131876.60000000,1537675199999,4026870.29849300,7878,26649568.80000000,2276636.34309400,0
1537675200000,0.08555000,0.09199000,0.08532000,0.08946000,80139449.50000000,1537689599999,7149389.94063800,14228,43276891.20000000,3854879.59026100,0
1537689600000,0.08947000,0.09390000,0.08944000,0.09276000,109835481.70000000,1537703999999,10124117.71842700,16049,52623083.90000000,4850141.30707000,0
1537704000000,0.09283000,0.09292000,0.08680000,0.08797000,105405449.50000000,1537718399999,9432172.89034400,16096,48610906.00000000,4345280.96976500,0
1537718400000,0.08797000,0.09113000,0.08730000,0.08976000,49706778.40000000,1537732799999,4461829.19545200,9374,27355679.40000000,2455867.45613600,0
1537732800000,0.08977000,0.09067000,0.08811000,0.08986000,32251820.40000000,1537747199999,2887411.56074700,6669,17805260.20000000,1594508.93290600,0
1537747200000,0.08985000,0.09197000,0.08907000,0.09073000,35952639.50000000,1537761599999,3260359.95850100,7069,18618140.40000000,1687859.61804100,0
1537761600000,0.09076000,0.09097000,0.08500000,0.08693000,79568077.00000000,1537775999999,6974898.28069100,12393,39165740.90000000,3439901.26635700,0
1537776000000,0.08681000,0.08693000,0.08200000,0.08309000,78365384.60000000,1537790399999,6574974.76098700,12568,37524496.10000000,3152115.14325000,0
1537790400000,0.08313000,0.08586000,0.08302000,0.08426000,45904019.60000000,1537804799999,3893518.90462600,8036,21875325.40000000,1854668.43422400,0
1537804800000,0.08433000,0.08699000,0.08426000,0.08478000,40692414.00000000,1537819199999,3480025.49077800,7380,19916742.40000000,1702522.24437500,0
1537819200000,0.08480000,0.08561000,0.08146000,0.08241000,42767249.50000000,1537833599999,3565514.85381700,8007,22065403.70000000,1841586.87611200,0
1537833600000,0.08245000,0.08246000,0.07650000,0.07951000,82388945.00000000,1537847999999,6539770.26035300,13813,39539981.70000000,3137071.84221400,0
1537848000000,0.07963000,0.08027000,0.07528000,0.07555000,48147441.90000000,1537862399999,3754930.93079000,9847,22720754.60000000,1773792.46822300,0
1537862400000,0.07562000,0.07760000,0.07440000,0.07554000,42356404.40000000,1537876799999,3230102.77827600,8906,20131174.80000000,1535982.32023400,0
1537876800000,0.07534000,0.07758000,0.07425000,0.07547000,43805520.00000000,1537891199999,3332126.46096800,8640,22750501.40000000,1730413.42784800,0
1537891200000,0.07547000,0.07737000,0.07463000,0.07693000,35818362.00000000,1537905599999,2725297.49375800,7285,17654811.90000000,1343305.86302600,0
1537905600000,0.07694000,0.08199000,0.07684000,0.08108000,75725193.70000000,1537919999999,6028658.85135400,12731,40801510.30000000,3247205.69323700,0
1537920000000,0.08114000,0.08130000,0.07657000,0.07708000,38230249.60000000,1537934399999,3000098.32788300,8047,20377035.80000000,1597237.22263700,0
1537934400000,0.07692000,0.08098000,0.07648000,0.07976000,37226838.00000000,1537948799999,2944724.50977100,7978,19984595.60000000,1580063.48884900,0
1537948800000,0.07981000,0.08199000,0.07832000,0.08174000,38686464.50000000,1537963199999,3100789.50691400,7862,19788825.80000000,1586364.64351700,0
1537963200000,0.08174000,0.08311000,0.07915000,0.08181000,56589529.90000000,1537977599999,4591289.25707700,11179,28867273.70000000,2341581.75757100,0
1537977600000,0.08191000,0.08263000,0.08028000,0.08062000,40910065.70000000,1537991999999,3340703.56282100,6744,19892302.30000000,1624461.89294700,0
1537992000000,0.08063000,0.08165000,0.07757000,0.07913000,43320125.40000000,1538006399999,3441068.72521300,7568,23774448.70000000,1889011.97222300,0
1538006400000,0.07912000,0.08109000,0.07899000,0.08090000,26898367.00000000,1538020799999,2165821.75470800,5016,14079151.80000000,1133617.80343800,0
1538020800000,0.08084000,0.08100000,0.07833000,0.07874000,29374234.60000000,1538035199999,2334449.07178800,6095,16026616.00000000,1274455.69548000,0
1538035200000,0.07882000,0.08074000,0.07777000,0.08032000,36283017.30000000,1538049599999,2871243.52913200,6331,19860651.00000000,1569394.13182700,0
1538049600000,0.08033000,0.08622000,0.08002000,0.08416000,121501718.60000000,1538063999999,10119519.62366500,18561,60408424.50000000,5026650.16860500,0
1538064000000,0.08416000,0.08800000,0.08389000,0.08770000,67949193.30000000,1538078399999,5805448.56709600,11483,35176252.50000000,3007374.52860900,0
1538078400000,0.08778000,0.08890000,0.08539000,0.08629000,64867027.80000000,1538092799999,5646307.60629300,11289,32339668.70000000,2815431.06893200,0
1538092800000,0.08630000,0.08740000,0.08480000,0.08624000,47823234.90000000,1538107199999,4132333.16282000,8576,24513849.60000000,2120259.36666400,0
1538107200000,0.08623000,0.08850000,0.08533000,0.08780000,55347657.70000000,1538121599999,4824601.38068500,10214,27976812.20000000,2438430.15030300,0
1538121600000,0.08770000,0.08779000,0.08100000,0.08207000,90598667.70000000,1538135999999,7584773.47768700,15626,43288703.70000000,3625412.30679600,0
1538136000000,0.08223000,0.08580000,0.08115000,0.08471000,60163108.20000000,1538150399999,5041037.57609300,10698,29839123.40000000,2503712.13868800,0
1538150400000,0.08474000,0.08549000,0.08201000,0.08516000,40440519.70000000,1538164799999,3406765.83724400,7920,21012625.30000000,1772158.31145800,0
1538164800000,0.08524000,0.08527000,0.08335000,0.08390000,21867673.00000000,1538179199999,1842342.72084400,4707,11346259.70000000,956087.92906200,0
1538179200000,0.08390000,0.08391000,0.08130000,0.08174000,36264491.60000000,1538193599999,2984114.75556300,7338,17047848.50000000,1403280.69744300,0
1538193600000,0.08184000,0.08365000,0.08106000,0.08347000,28516946.40000000,1538207999999,2340595.77905700,5616,14895139.20000000,1223235.93282600,0
1538208000000,0.08357000,0.08680000,0.08287000,0.08530000,56095502.90000000,1538222399999,4743955.54326600,10107,30418984.80000000,2571162.62337400,0
1538222400000,0.08526000,0.08560000,0.08336000,0.08452000,34819434.00000000,1538236799999,2942819.30999300,6697,18156677.00000000,1534866.94808400,0
1538236800000,0.08452000,0.08530000,0.08354000,0.08509000,24774351.00000000,1538251199999,2095132.73458900,5380,13853538.40000000,1172025.02536300,0
1538251200000,0.08507000,0.08577000,0.08380000,0.08446000,27898771.40000000,1538265599999,2367627.91602100,5483,13996369.80000000,1188342.62035700,0
1538265600000,0.08444000,0.08572000,0.08319000,0.08491000,26127871.80000000,1538279999999,2211522.28341300,5225,13238869.10000000,1121625.99331500,0
1538280000000,0.08495000,0.08540000,0.08383000,0.08522000,22933911.90000000,1538294399999,1942246.05362400,4655,13258009.60000000,1122891.13175700,0
1538294400000,0.08524000,0.08740000,0.08481000,0.08601000,42462996.10000000,1538308799999,3657199.88853800,7857,24848367.10000000,2139913.28074600,0
1538308800000,0.08601000,0.08720000,0.08488000,0.08526000,32529154.50000000,1538323199999,2802153.97154900,6618,16971872.70000000,1462947.69013000,0
1538323200000,0.08537000,0.08571000,0.08450000,0.08482000,25264167.40000000,1538337599999,2152000.18112200,4831,13726396.20000000,1169625.48167900,0
1538337600000,0.08486000,0.08594000,0.08250000,0.08511000,40083639.20000000,1538351999999,3370514.97565200,7540,20172017.70000000,1696809.77691700,0
